latitude,longitude,elevation,slope,aspect,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_72h,antecedent_rainfall_3d,soil_moisture,temperature,humidity,distance_to_road_m,distance_to_river_m,historical_landslide_density,distance_to_previous_landslide_m,landslide_occurrence
25.27125,91.80531,1547.2,40.5,59.2,35.8,138.6,220.0,307.9,450.0,549.6,216.5,0.98,19.9,95.7,64.5,192.5,1.0,498.0,1
25.53647,91.90397,1394.4,35.1,56.7,13.5,40.1,82.9,118.9,156.0,212.3,81.9,0.727,18.5,86.9,88.8,550.0,0.634,306.1,1
25.56257,91.92519,1389.5,41.4,166.9,25.8,36.2,79.3,117.4,180.1,217.4,85.0,0.68,13.3,84.1,32.2,384.6,0.705,1971.0,1
25.6291,91.9674,1505.5,40.5,333.3,10.4,16.3,35.0,41.9,61.6,65.2,27.6,0.331,23.1,72.7,205.9,523.0,0.78,785.6,0
25.57731,91.90394,1493.8,28.1,106.4,24.6,71.9,100.3,154.2,191.3,286.3,107.2,0.887,18.4,94.5,47.0,546.9,0.446,1285.8,1
23.75473,92.71945,1077.2,42.3,159.6,12.9,58.1,74.1,133.4,210.8,305.6,108.9,0.76,14.8,89.6,42.2,313.3,0.938,574.5,1
23.79952,92.68753,1039.6,51.7,61.2,6.2,15.3,23.7,36.6,61.1,72.5,27.9,0.451,18.3,96.1,78.5,426.8,0.797,487.5,0
23.7901,92.7206,923.3,46.5,63.3,3.2,4.4,7.5,12.1,18.8,34.3,11.2,0.203,26.7,53.1,59.3,482.4,0.743,632.9,0
23.75569,92.7235,1330.0,50.7,39.8,2.8,5.0,7.5,11.4,18.0,45.0,13.1,0.269,21.5,54.0,119.8,397.9,0.808,1116.7,1
23.73092,92.69728,1030.5,44.3,63.7,20.0,79.7,101.9,166.4,258.8,379.1,135.0,0.881,21.0,92.7,292.8,453.8,0.642,851.4,1
11.54971,76.14102,930.4,44.4,11.0,1.9,5.3,9.8,13.2,30.5,38.1,13.3,0.259,23.1,49.0,221.0,297.8,0.725,1876.5,0
10.06886,77.02654,1425.9,56.7,333.5,8.5,33.9,65.4,78.9,138.5,203.0,70.2,0.577,20.6,88.7,226.2,376.3,0.776,142.9,0
26.04878,91.80227,124.3,10.7,329.9,0.8,2.4,3.7,6.0,11.6,22.3,6.8,0.242,24.2,69.1,172.3,181.2,0.502,1191.2,0
26.0603,91.80276,95.1,15.4,176.6,3.1,6.9,10.8,13.1,13.5,41.3,12.2,0.202,28.0,61.6,86.4,371.2,0.457,1637.8,0
26.04192,91.84146,305.4,32.7,258.6,0.2,1.1,2.9,3.3,15.5,37.4,9.7,0.204,27.9,52.0,24.4,383.9,0.763,1158.5,0
26.11937,91.77403,30.0,23.5,273.4,6.9,22.7,29.6,45.0,53.0,67.7,27.8,0.335,25.6,66.5,86.7,421.7,0.468,1850.6,0
25.24588,91.5727,1219.4,36.1,88.8,4.6,23.9,42.5,61.9,94.3,135.4,48.9,0.484,18.2,95.9,90.0,232.9,0.929,42.2,1
25.20567,91.77915,1596.5,36.4,317.6,0.2,0.8,1.1,1.6,6.9,31.4,7.3,0.1,24.0,61.2,79.7,214.8,0.914,1772.4,0
25.61114,91.90058,1530.5,23.7,162.5,0.5,2.1,2.3,3.6,15.1,26.8,7.6,0.183,19.5,58.1,108.0,628.4,0.627,49.8,0
25.55042,91.90507,1495.5,37.4,40.0,7.8,31.7,61.1,84.8,131.5,155.3,61.2,0.608,20.1,97.8,121.1,1055.3,0.56,1181.5,0
25.6349,91.91423,1372.6,41.8,311.3,4.8,38.2,49.4,72.2,115.9,179.4,61.9,0.582,19.3,88.9,10.7,356.5,0.84,299.5,1
25.58974,91.77347,1599.1,32.2,279.7,1.3,9.0,11.7,16.3,26.8,39.9,13.9,0.161,20.1,50.1,43.9,500.1,0.522,138.4,0
23.72687,92.74209,1167.1,46.6,303.8,5.0,27.7,54.0,80.4,140.8,167.1,63.6,0.632,16.8,94.6,75.6,226.0,1.0,1594.1,1
23.80376,92.71873,915.4,45.1,296.7,1.5,6.6,10.5,12.9,26.9,52.5,15.8,0.24,23.3,59.0,268.6,567.3,0.919,220.3,0
23.77604,92.69957,1063.6,38.8,251.6,12.6,84.2,88.6,155.1,235.8,368.3,128.3,0.827,19.6,80.8,75.1,538.7,0.644,662.7,1
23.80892,92.73411,1302.2,50.0,121.1,13.0,46.2,87.5,129.2,185.2,292.3,102.8,0.808,12.5,93.5,118.3,311.2,0.777,1421.2,1
23.75241,92.71935,1143.8,35.0,265.4,14.4,25.1,57.6,85.7,104.6,130.5,53.7,0.554,17.7,95.2,63.0,657.2,0.595,923.1,0
11.55556,76.12374,872.6,39.3,223.6,9.0,42.9,77.5,127.9,195.9,303.5,105.9,0.791,22.0,96.4,145.7,391.4,0.964,585.5,1
10.08052,77.09743,1577.8,39.7,99.1,3.2,5.6,9.7,12.2,16.3,38.4,11.8,0.236,21.7,48.5,42.0,306.8,0.912,670.5,0
26.07307,91.82896,118.7,26.3,125.6,9.2,19.9,36.5,45.0,73.1,101.2,36.5,0.436,25.8,96.2,73.0,121.4,0.437,429.6,0
26.05545,91.79415,111.7,24.8,184.6,16.5,81.8,183.5,240.0,382.7,472.4,180.7,0.98,22.4,92.2,46.5,627.5,0.438,4264.0,1
26.02695,91.93728,125.7,35.2,291.8,5.7,11.5,27.2,42.7,67.8,86.9,32.7,0.475,20.4,82.4,74.7,451.6,0.667,816.7,0
26.10042,91.72616,54.9,14.6,122.0,7.7,54.1,103.5,147.3,186.3,259.4,100.0,0.753,20.7,86.3,93.1,784.8,0.492,50.7,1
25.31462,91.57147,1051.9,37.5,146.5,0.5,0.8,2.2,2.4,14.3,33.1,8.5,0.112,20.1,51.4,99.1,548.7,0.968,90.5,0
25.25915,91.68706,1626.4,26.0,259.1,23.3,83.2,113.2,158.1,244.8,316.7,119.4,0.78,16.9,80.1,95.0,177.9,0.887,20.0,1
25.57275,91.95235,1605.0,36.6,241.6,2.4,16.1,24.1,30.0,41.0,54.5,21.0,0.454,16.7,91.2,224.8,874.1,0.776,577.9,1
25.56201,91.88148,1513.0,24.6,248.4,8.8,25.2,34.4,48.3,70.2,106.2,37.9,0.521,15.7,84.3,274.8,408.1,0.686,559.5,0
25.6991,91.9254,1264.9,25.1,34.6,5.1,10.4,15.5,20.5,38.5,62.2,20.4,0.226,24.6,57.7,106.2,259.6,0.977,320.8,0
25.59881,91.88722,1609.2,21.0,187.7,13.6,57.8,113.7,166.8,227.7,358.5,127.8,0.785,20.4,84.0,54.8,439.0,0.456,615.6,1
23.70206,92.7316,1013.8,42.0,309.7,2.4,7.0,16.0,17.9,31.5,40.6,14.8,0.211,17.0,63.7,200.6,253.2,0.936,163.1,0
23.74271,92.6727,892.2,51.2,228.6,7.6,23.0,37.4,61.2,78.9,108.8,41.9,0.618,18.6,80.8,108.0,201.6,0.955,159.9,1
23.78363,92.7601,1158.4,28.7,111.8,9.7,79.0,120.4,176.0,313.9,476.7,161.9,0.867,16.1,88.7,38.6,480.0,0.662,819.2,1
23.78169,92.72114,1155.1,35.6,307.0,1.7,3.0,5.6,7.1,10.2,15.2,5.5,0.43,21.6,94.0,24.9,246.2,0.611,664.8,0
23.6791,92.678,985.6,39.8,332.5,0.1,0.1,0.3,0.3,9.1,10.3,3.0,0.158,28.4,71.2,132.2,456.8,0.647,178.7,0
11.61399,76.09947,891.3,34.5,150.4,53.4,119.9,172.1,261.5,364.1,419.0,172.5,0.98,19.5,89.3,80.6,353.6,0.832,451.3,1
10.10158,77.04611,1462.7,36.9,233.6,29.9,66.8,145.3,218.4,392.0,498.3,182.5,0.911,17.0,88.6,14.2,352.5,0.926,511.8,1
26.10049,91.7768,91.2,21.4,340.5,5.3,38.7,77.1,98.7,169.5,257.6,88.2,0.526,25.7,85.2,49.6,289.0,0.404,1245.8,0
26.02235,91.84274,190.6,24.2,290.7,0.2,1.2,2.2,3.5,8.4,22.2,6.0,0.243,22.0,48.9,139.2,719.0,0.608,135.9,0
26.01652,91.91575,156.7,37.6,243.0,9.2,18.3,27.5,34.0,45.4,49.1,21.1,0.382,26.6,69.1,91.2,366.7,0.718,20.0,0
26.08836,91.68691,108.0,7.3,356.4,1.7,2.6,3.8,5.8,16.9,23.7,7.6,0.222,26.2,68.6,85.5,452.8,0.386,120.0,0
25.28466,91.61719,1106.1,43.6,103.7,12.3,35.7,47.5,69.3,114.1,138.8,53.0,0.549,18.2,85.6,89.3,748.4,0.897,948.5,1
25.33638,91.77083,1544.9,38.5,204.9,1.1,4.9,11.1,13.7,30.7,43.0,14.4,0.153,17.1,72.9,56.9,205.5,0.857,1220.6,0
25.52428,91.90021,1437.9,27.8,216.4,0.3,2.9,4.1,5.0,10.5,25.4,7.1,0.175,21.1,60.7,70.3,585.0,0.593,1299.0,0
25.50479,91.92478,1451.8,24.8,227.9,0.7,1.5,3.6,5.0,7.2,10.4,3.8,0.414,18.7,94.2,131.9,702.3,0.695,1780.5,0
25.62276,91.93971,1168.0,36.3,285.1,9.1,16.8,40.8,52.6,70.2,99.5,37.4,0.606,20.1,93.2,136.3,556.2,0.834,584.9,0
25.62523,91.85521,1487.5,18.8,53.3,18.8,27.2,47.5,78.6,111.5,161.8,59.2,0.62,17.6,95.9,62.2,501.1,0.574,365.8,0
23.75136,92.7205,1223.4,46.6,288.8,19.7,40.5,99.6,135.5,235.6,369.7,124.6,0.737,15.8,95.7,193.7,288.7,1.0,110.2,1
23.77127,92.72791,992.8,44.4,192.0,55.1,70.9,203.7,259.0,387.0,446.0,179.7,0.98,17.2,93.5,61.9,176.1,0.902,20.0,1
23.69559,92.74704,956.4,51.1,65.9,4.2,9.2,17.8,23.6,41.2,61.9,21.2,0.296,21.6,66.4,106.7,427.2,0.769,518.6,0
23.786,92.70122,1226.1,36.3,40.9,1.3,2.0,3.6,5.9,23.7,41.0,11.7,0.1,18.7,63.6,15.6,306.3,0.635,1059.8,0
23.75017,92.68664,1163.4,39.2,302.5,7.6,18.4,36.5,52.1,68.3,99.5,37.1,0.556,17.7,83.2,129.7,712.7,0.609,69.4,0
11.48874,76.15517,777.5,32.3,220.6,22.5,31.5,89.8,108.9,169.1,196.6,78.0,0.584,18.4,93.1,88.2,111.3,0.904,161.7,1
10.07032,77.10908,1372.6,42.0,300.2,14.3,21.1,38.7,62.3,75.3,96.7,39.3,0.508,14.7,96.0,165.1,269.7,0.757,49.9,0
26.1048,91.79954,30.0,26.9,242.8,3.5,22.0,31.5,45.0,61.2,83.9,31.9,0.318,28.2,50.5,46.8,164.3,0.491,686.3,0
26.05465,91.79472,84.2,22.4,270.4,2.8,5.6,9.2,10.3,28.1,33.9,11.7,0.146,25.4,63.5,92.4,396.7,0.449,2146.6,0
26.04803,91.90915,234.0,26.2,301.9,2.9,22.9,24.6,42.1,70.1,92.2,33.9,0.431,18.4,97.9,354.0,311.6,0.798,112.0,1
26.18233,91.77912,58.1,22.6,96.6,10.0,53.1,96.5,136.6,189.7,259.5,98.2,0.722,21.8,95.0,90.5,933.2,0.467,103.9,1
25.31738,91.60081,1017.4,36.1,224.7,13.1,80.0,123.0,179.8,239.2,313.1,122.5,0.805,18.6,97.2,112.6,101.2,0.857,569.2,1
25.3039,91.76199,1358.7,40.9,91.3,9.2,23.5,39.8,50.2,72.4,107.5,38.8,0.541,15.6,94.5,111.1,165.4,0.722,186.4,0
25.60825,91.95276,1569.4,33.8,310.8,1.6,6.5,11.8,14.9,25.7,30.5,11.6,0.267,21.4,57.6,100.4,693.5,0.685,180.4,0
25.49109,91.92721,1414.4,37.5,288.0,1.0,2.5,4.2,5.0,6.6,8.4,3.3,0.397,20.3,84.2,62.2,398.7,0.684,1134.3,0
25.6404,91.94774,1200.5,31.1,6.6,0.9,7.1,12.5,15.0,22.5,35.5,12.3,0.174,18.8,59.7,22.5,277.2,0.838,90.6,0
25.58194,91.89867,1603.7,24.3,260.5,0.6,2.2,3.7,6.8,11.7,15.0,5.5,0.477,17.1,82.6,43.4,496.5,0.552,763.0,0
23.7218,92.66934,1129.9,45.4,15.1,43.0,70.4,176.4,217.5,345.9,497.8,177.7,0.935,16.1,89.4,45.9,539.3,0.948,237.9,1
23.81384,92.65093,1065.0,44.0,195.1,11.6,63.5,110.5,163.5,255.1,386.6,135.5,0.874,19.6,91.5,248.1,222.6,0.974,998.7,1
23.81677,92.73772,1059.2,32.6,211.1,4.0,18.3,32.9,39.8,65.8,78.2,30.2,0.374,15.5,86.1,76.1,386.9,0.651,153.2,1
23.73913,92.74903,1218.3,39.1,316.0,12.4,16.5,31.9,57.0,77.8,121.0,43.4,0.612,17.0,85.7,144.4,262.1,0.684,723.6,1
23.69327,92.71491,991.5,42.5,248.8,2.5,7.8,12.9,15.5,20.9,22.7,9.7,0.189,21.8,53.3,259.8,671.7,0.516,298.8,0
11.60601,76.17889,882.1,39.6,74.3,27.1,71.2,112.5,147.4,195.1,234.5,95.9,0.795,15.6,81.5,94.9,149.4,0.896,850.3,1
10.08939,77.03501,1496.1,52.8,179.2,6.1,31.8,47.2,69.8,87.6,125.9,47.9,0.551,16.6,97.1,79.7,307.4,0.87,1099.5,1
26.06711,91.78128,210.9,20.3,132.1,4.5,6.4,9.8,16.1,32.3,39.0,14.3,0.272,29.3,51.5,74.9,206.7,0.439,353.1,0
26.04921,91.87149,161.8,14.4,234.0,1.9,3.0,6.5,9.0,26.3,51.3,14.7,0.247,25.6,49.3,95.9,392.9,0.445,3166.4,0
26.05851,91.89889,125.3,24.4,33.6,10.0,20.9,27.7,49.5,75.5,114.2,40.3,0.557,22.9,84.3,21.4,306.1,0.726,1317.4,1
26.11026,91.82999,74.9,29.3,152.5,0.2,0.5,0.9,1.1,5.5,23.7,5.5,0.104,22.4,48.2,71.5,672.1,0.347,2364.2,0
25.3458,91.61526,1088.0,40.5,268.3,14.1,83.1,144.0,229.2,325.9,382.8,155.0,0.98,16.9,80.3,258.9,117.1,0.928,1027.8,1
25.33665,91.81708,1331.8,28.8,173.5,6.0,32.6,51.8,69.5,85.8,99.5,42.4,0.641,15.0,85.9,118.1,274.2,0.796,129.6,1
25.57618,91.90797,1563.7,15.7,132.0,10.2,68.5,111.8,164.5,210.6,262.0,106.4,0.753,18.5,96.3,81.3,572.4,0.607,522.8,1
25.55613,91.92114,1564.0,37.2,28.2,3.2,3.5,7.6,13.2,16.8,22.6,8.8,0.478,15.3,88.5,73.0,509.4,0.539,1328.3,0
25.59429,91.90874,1359.4,30.0,298.1,25.9,53.8,98.1,163.8,236.3,376.7,131.7,0.748,21.4,81.0,46.1,320.2,0.767,962.3,1
25.65779,91.87823,1506.4,21.2,125.0,46.0,69.2,180.4,219.7,367.9,478.3,176.4,0.921,14.9,86.0,100.1,417.1,0.504,294.6,1
23.73368,92.68331,1171.3,45.4,271.3,1.7,4.0,6.4,9.7,20.8,47.5,13.5,0.225,24.4,55.7,113.0,376.9,0.964,626.2,0
23.75252,92.69635,894.8,29.7,129.6,3.8,5.7,10.5,13.7,31.5,61.3,18.2,0.24,24.0,67.4,36.3,303.2,0.859,301.5,0
23.68855,92.75508,1202.1,30.1,203.2,0.1,0.6,0.8,1.1,4.4,19.5,4.6,0.136,20.8,53.7,154.6,410.2,0.71,26.7,0
23.73924,92.75386,1316.6,44.3,169.7,0.5,2.5,3.8,5.0,11.7,22.0,6.6,0.134,19.3,66.3,99.3,267.2,0.617,278.9,1
23.67403,92.68072,1140.8,29.5,142.5,5.2,9.9,13.8,17.6,29.5,33.4,13.2,0.249,24.3,60.2,119.5,478.1,0.774,509.7,0
11.57395,76.13948,940.9,41.1,5.0,0.9,1.2,2.4,3.2,18.2,37.4,9.9,0.26,20.4,61.5,60.8,245.9,0.932,20.0,0
10.05446,77.00288,1626.4,37.1,347.5,2.1,5.3,7.7,12.6,19.8,45.3,13.6,0.232,18.3,53.2,37.6,219.6,0.64,771.7,0
26.12125,91.8694,136.0,23.2,277.7,9.1,32.0,41.4,68.4,115.8,144.5,54.2,0.575,26.7,82.6,47.0,520.5,0.481,1092.9,0
26.03556,91.81375,208.6,19.3,315.3,37.6,101.6,152.5,221.2,365.8,516.9,184.2,0.98,19.4,81.6,112.0,532.6,0.466,1275.8,1
26.0778,91.8113,189.2,32.8,112.4,0.4,0.8,1.4,1.6,2.2,4.5,1.4,0.191,23.3,63.1,204.2,374.6,0.726,194.3,0
26.10309,91.7929,30.0,16.9,292.7,66.7,122.8,157.8,279.0,450.0,520.3,204.9,0.98,23.3,83.2,93.6,523.6,0.426,1299.8,1
25.27339,91.62709,1104.8,44.5,54.1,2.9,20.2,31.4,45.0,52.9,66.4,27.6,0.353,26.9,73.8,57.4,202.0,0.862,390.3,0
25.31058,91.72128,1519.3,41.6,15.3,6.0,23.1,40.6,65.7,103.5,120.8,47.7,0.566,15.5,92.3,196.9,350.3,0.78,137.0,0
25.56519,91.94608,1403.9,27.2,71.3,8.0,20.4,30.0,43.5,69.0,85.9,32.8,0.534,12.5,90.9,63.2,913.1,0.668,573.7,1
25.60223,91.89365,1558.7,29.3,294.5,0.4,1.0,2.2,2.4,20.0,27.5,8.0,0.179,21.7,53.4,159.2,576.6,0.494,1301.8,0
25.56862,91.95208,1293.7,38.1,17.8,19.5,34.4,66.4,111.8,153.8,179.0,73.5,0.636,19.9,82.2,104.1,467.7,0.788,1884.4,1
25.62163,91.85166,1540.1,20.8,238.0,0.3,1.2,2.0,2.3,15.5,40.7,10.2,0.194,26.3,74.4,48.3,802.4,0.533,700.7,0
23.73682,92.76419,948.5,47.1,6.9,3.7,24.3,49.9,62.4,81.6,99.2,40.5,0.443,17.6,90.1,253.1,434.6,0.888,205.7,0
23.83028,92.65458,941.1,42.5,129.2,0.2,0.4,0.9,1.3,2.2,17.8,4.0,0.213,24.7,60.3,151.2,188.8,0.984,983.4,0
23.72333,92.72828,1006.5,35.6,190.5,13.0,71.2,110.1,172.7,278.6,320.4,126.5,0.827,17.0,97.2,199.2,1067.6,0.655,290.2,1
23.7764,92.72057,1236.9,36.7,75.2,22.7,68.6,84.3,144.4,241.9,281.0,109.3,0.727,23.1,97.2,83.3,205.9,0.641,590.4,1
23.66867,92.70864,1020.2,29.3,267.9,1.0,1.5,4.1,5.3,6.9,10.1,3.8,0.45,18.3,88.4,27.5,488.3,0.696,2556.0,0
11.59168,76.07571,890.4,39.3,229.8,2.2,2.8,7.5,8.6,16.5,30.9,9.6,0.217,27.3,62.9,134.1,201.6,0.68,888.1,0
10.05889,77.06281,1419.3,32.3,337.3,12.5,70.4,114.9,142.3,231.1,287.6,109.1,0.717,16.0,83.3,15.0,502.1,0.658,270.6,1
26.09872,91.82136,101.3,17.0,239.1,0.0,0.1,0.1,0.2,14.8,33.4,8.2,0.171,25.4,55.4,107.5,164.7,0.429,352.6,0
26.06564,91.84565,238.1,19.6,154.4,19.0,47.9,103.1,156.0,267.0,395.8,137.1,0.823,20.5,81.3,14.1,370.5,0.583,915.8,1
26.10835,91.85371,282.2,35.5,339.7,6.7,23.4,30.5,43.9,64.1,86.7,32.5,0.603,18.4,95.2,54.4,393.0,0.715,20.0,1
26.13854,91.7886,80.0,13.4,41.8,3.5,3.9,10.5,12.1,29.0,55.8,16.5,0.308,30.1,59.1,168.6,1710.4,0.48,1099.8,0
25.33823,91.53685,1175.9,31.8,187.8,0.6,2.6,5.6,6.4,26.3,38.9,11.7,0.224,20.5,61.6,92.9,234.2,0.835,1157.8,0
25.24733,91.67835,1567.5,37.7,59.9,9.9,42.0,72.4,101.8,175.5,205.8,79.1,0.591,16.0,80.4,42.7,672.4,0.787,590.2,1
25.5831,91.86111,1641.8,16.0,276.6,30.0,53.6,162.4,207.8,259.6,373.5,142.2,0.877,15.0,88.1,13.2,794.4,0.67,946.3,1
25.61567,91.87427,1445.4,26.9,186.7,0.3,2.1,2.6,3.9,14.1,34.9,9.2,0.237,17.1,58.8,87.6,454.0,0.69,233.2,1
25.67616,91.888,1178.5,36.7,119.8,17.6,42.8,105.6,151.9,259.8,384.2,133.2,0.78,16.0,92.8,58.1,214.4,0.911,322.2,1
25.56877,91.83233,1677.2,26.8,309.0,19.8,43.7,104.8,130.1,202.7,286.0,103.5,0.771,17.4,93.2,54.0,504.3,0.553,2557.3,1
23.75779,92.68787,1230.4,50.0,155.7,1.8,7.3,10.7,14.3,20.8,33.1,11.6,0.173,21.1,53.6,52.7,256.2,1.0,429.1,1
23.75083,92.73217,1000.4,38.6,352.2,8.6,37.4,69.8,112.3,155.0,199.1,77.8,0.601,19.6,96.9,67.3,170.7,0.978,20.0,0
23.72244,92.77676,1090.2,22.6,341.2,7.2,11.0,20.0,28.4,35.7,65.0,22.2,0.287,19.9,68.3,58.5,445.5,0.677,1993.9,0
23.82845,92.7817,1269.0,34.6,164.3,13.7,83.1,103.2,174.0,236.0,293.0,117.0,0.804,17.2,95.4,172.4,259.9,0.877,849.9,1
23.76174,92.7926,940.8,37.6,118.9,4.7,26.5,42.8,51.7,81.5,123.5,43.2,0.595,18.2,92.6,29.6,623.4,0.708,1315.5,1
11.58477,76.13938,962.0,35.2,261.8,9.6,14.2,28.2,43.8,54.1,68.5,27.9,0.543,18.8,87.0,116.7,173.7,0.88,41.7,0
10.06696,77.0365,1384.0,50.2,252.9,2.1,6.5,13.0,17.2,36.6,64.2,20.0,0.249,25.1,72.6,36.2,476.1,0.771,214.8,0
26.08817,91.74219,172.3,20.0,44.4,10.0,41.6,74.4,93.8,130.1,187.6,69.3,0.679,18.7,92.6,56.2,284.1,0.371,884.3,1
26.04238,91.82597,90.8,22.5,74.7,25.3,52.4,123.4,150.4,208.7,265.7,104.1,0.785,23.9,92.8,100.5,544.2,0.499,1079.5,1
26.03279,91.86362,153.9,37.4,257.2,1.1,2.4,2.8,5.0,6.1,8.6,3.3,0.368,20.5,92.1,98.2,296.0,0.913,402.9,0
26.09109,91.79973,164.6,26.8,324.2,5.2,19.6,33.8,52.4,88.9,102.3,39.8,0.548,24.9,91.9,118.8,541.7,0.496,1674.2,0
25.30611,91.6233,1164.2,38.1,63.6,31.2,65.8,89.2,147.3,241.7,342.3,122.1,0.857,20.1,90.2,73.9,238.4,0.827,444.8,1
25.29601,91.70693,1385.8,34.1,253.6,14.1,54.3,103.1,130.5,196.8,311.4,108.1,0.719,19.4,95.1,217.1,543.3,0.679,1626.8,1
25.55745,91.89085,1457.2,23.1,258.6,0.5,1.4,2.7,3.8,5.5,25.6,6.4,0.213,24.2,57.6,39.3,629.0,0.746,1866.8,1
25.53171,91.90112,1526.5,32.3,48.4,33.9,125.2,213.5,261.4,366.4,448.5,178.6,0.962,19.1,97.6,32.0,505.4,0.71,400.1,1
25.59602,91.85498,1217.3,34.7,144.3,16.3,21.8,60.2,77.4,126.1,158.7,59.8,0.563,16.9,86.5,49.0,249.2,0.779,2248.7,0
25.63628,91.87512,1568.6,32.4,91.7,0.4,1.2,2.0,2.5,16.9,31.2,8.4,0.188,20.7,55.0,120.8,440.2,0.485,513.9,0
23.75188,92.70235,1319.1,35.2,197.5,4.6,8.2,12.7,17.0,26.2,48.4,15.7,0.198,21.8,49.3,53.3,230.5,1.0,20.0,0
23.72767,92.68868,1152.6,47.5,164.5,6.9,29.4,63.6,79.4,122.8,188.0,65.8,0.607,16.3,85.8,44.6,398.8,0.897,800.6,0
23.77484,92.69628,1073.8,39.2,226.6,5.4,11.1,15.2,22.3,37.3,49.7,18.1,0.466,17.4,87.3,235.1,354.9,0.738,1375.2,0
23.81123,92.78055,1133.4,40.3,184.3,2.8,7.4,9.9,13.5,32.5,49.1,15.8,0.28,20.4,56.3,82.3,362.2,0.73,1504.4,0
23.72566,92.6818,1060.2,30.6,196.4,21.6,39.3,78.4,115.2,200.2,315.8,106.2,0.647,22.1,94.8,27.1,406.3,0.549,2796.4,1
11.58553,76.19013,887.5,34.2,77.0,0.4,1.9,2.4,3.9,23.3,42.3,11.6,0.256,20.5,60.4,66.7,151.3,0.874,621.7,0
10.10463,77.11062,1506.1,40.6,353.8,48.3,83.1,220.0,320.0,450.0,600.0,229.0,0.98,17.1,82.2,26.1,245.6,0.77,258.3,1
26.12158,91.76837,30.0,18.6,205.8,1.8,10.4,21.1,26.5,32.8,46.4,17.9,0.278,25.7,73.1,230.9,784.0,0.625,1639.6,0
26.10093,91.83941,162.5,22.6,57.3,7.1,56.2,73.2,118.0,143.3,190.4,76.0,0.631,21.3,80.8,26.8,520.5,0.509,156.1,1
26.02129,91.85048,146.5,30.1,118.7,0.2,0.4,0.6,0.8,7.0,31.7,7.2,0.141,24.9,46.3,239.2,335.2,0.737,1790.4,0
26.10474,91.80848,30.0,16.1,258.9,28.8,62.3,109.0,131.1,202.7,286.2,103.7,0.709,24.2,80.9,170.9,444.1,0.272,2833.9,0
25.29142,91.60192,1008.2,32.5,56.5,31.8,53.2,87.6,133.5,193.4,251.4,96.3,0.62,20.0,90.1,74.7,100.1,0.798,1065.0,1
25.2798,91.69932,1472.6,31.5,128.0,1.3,3.4,7.5,9.6,27.3,46.7,14.0,0.216,25.2,66.5,211.2,332.5,0.839,1499.5,0
25.60168,91.93106,1536.1,31.0,297.0,7.1,32.9,47.1,73.8,124.9,144.4,56.1,0.534,21.1,80.4,31.5,609.5,0.489,22.5,1
25.51624,91.9265,1393.1,33.0,88.3,2.0,4.9,10.9,19.1,33.9,44.2,16.1,0.432,18.8,82.7,101.6,420.4,0.673,642.0,0
25.61686,91.97532,1160.7,48.5,343.6,4.2,10.2,32.6,38.4,56.0,81.0,29.5,0.377,15.8,85.7,57.7,192.8,0.729,659.2,1
25.52666,91.94513,1435.3,20.1,254.0,28.8,43.7,86.6,134.7,230.0,315.6,113.1,0.716,20.0,87.2,49.6,782.2,0.647,430.3,1
23.73194,92.71615,1094.2,44.4,283.7,8.7,22.3,50.7,68.8,115.7,136.7,52.7,0.519,17.4,89.5,41.8,274.9,0.958,356.9,0
23.78101,92.71531,959.6,47.1,231.6,0.2,0.7,1.2,1.7,6.7,20.0,5.0,0.13,25.9,47.4,108.6,242.2,0.762,1538.7,0
23.83149,92.74071,1014.5,43.9,188.0,14.2,22.1,53.6,75.6,118.3,146.0,56.1,0.521,18.5,82.1,54.6,397.2,0.778,20.0,1
23.78202,92.71145,1215.3,45.6,201.3,2.1,6.1,8.9,11.6,19.3,32.4,10.7,0.228,25.6,56.3,30.9,282.6,0.729,70.6,0
23.71783,92.74532,1174.6,44.6,197.0,3.4,5.2,12.1,17.1,21.7,31.8,11.9,0.197,20.2,45.7,70.9,626.7,0.664,24.5,0
11.51949,76.11673,906.0,42.0,195.3,4.2,5.5,13.9,17.0,35.9,57.0,18.4,0.234,26.7,54.6,125.2,191.7,0.941,230.8,1
10.07872,77.03121,1448.8,55.1,333.9,20.4,42.4,113.4,155.4,246.3,373.7,130.4,0.83,12.7,86.3,70.6,624.0,0.778,908.0,1
26.07864,91.78396,76.4,30.0,270.4,1.0,3.1,5.0,6.9,10.0,14.0,5.2,0.433,20.1,93.2,45.9,167.3,0.38,777.3,0
26.14351,91.79508,230.1,24.9,152.4,44.2,132.4,220.0,320.0,449.5,600.0,228.9,0.98,16.1,86.0,278.1,571.7,0.422,23.4,0
26.03139,91.89461,145.8,30.2,224.7,8.2,44.0,80.2,131.0,202.8,294.9,105.5,0.657,24.8,89.0,96.7,299.1,0.78,285.8,1
26.09598,91.81444,36.7,21.0,327.6,6.4,17.9,24.8,43.3,75.9,111.8,38.6,0.545,22.8,91.9,99.3,570.6,0.506,3790.0,0
25.25235,91.54908,1230.6,37.7,159.8,0.3,0.5,1.3,1.6,2.8,5.4,1.7,0.178,25.4,51.0,96.8,194.9,0.967,778.0,0
25.26352,91.70067,1509.3,36.1,166.3,0.2,0.7,1.3,1.8,16.7,34.7,9.0,0.178,27.4,67.0,208.7,190.4,0.939,937.6,0
